subject, block_type, block, condition, trial, right_offer, left_offer, offer_right_image, offer_left_image, exp_value_right, exp_value_left, exp_value_chosen, choice_location, choice_key, choice_card, unchosen_card, chosen_card_image, unchosen_card_image, rt, randomwalk_counter, exp_value1, exp_value2, exp_value3, exp_value4, reward
14, test,1, vibration during outcome,25,3,1, 7.jpg, 5.jpg,0.425425396,0.254259812,0.425425396, right,2,3,1, 7.jpg, 5.jpg,0.3290397,2,0.254259812,0.383103254,0.425425396,0.3844496,0
14, test,1, vibration during outcome,26,1,3, 5.jpg, 7.jpg,0.251503025,0.44409494,0.251503025, right,2,1,3, 5.jpg, 7.jpg,0.4936548,2,0.251503025,0.426705428,0.44409494,0.389570929,0
14, test,1, vibration during outcome,27,4,1, 8.jpg, 5.jpg,0.351861927,0.260664603,0.351861927, right,2,4,1, 8.jpg, 5.jpg,0.3847277,2,0.260664603,0.434578853,0.476699219,0.351861927,1
14, test,1, vibration during outcome,28,4,3, 8.jpg, 7.jpg,0.358204472,0.471375184,0.471375184, left,1,3,4, 7.jpg, 8.jpg,0.5338096,2,0.254900351,0.456535155,0.471375184,0.358204472,1
14, test,1, vibration during outcome,29,3,1, 7.jpg, 5.jpg,0.45401501,0.270226286,0.45401501, right,2,3,1, 7.jpg, 5.jpg,0.7098278,2,0.270226286,0.431125609,0.45401501,0.360838495,1
14, test,1, vibration during outcome,30,3,2, 7.jpg, 6.jpg,0.441888062,0.434793002,0.434793002, left,1,2,3, 6.jpg, 7.jpg,0.4967874,2,0.231605059,0.434793002,0.441888062,0.36725969,1
14, test,1, vibration during outcome,31,3,1, 7.jpg, 5.jpg,0.456731037,0.233739069,0.456731037, right,2,3,1, 7.jpg, 5.jpg,0.7010949,2,0.233739069,0.473135831,0.456731037,0.401609609,0
14, test,1, vibration during outcome,32,4,1, 8.jpg, 5.jpg,0.393803515,0.24432205,0.24432205, left,1,1,4, 5.jpg, 8.jpg,0.3679503,2,0.24432205,0.452508743,0.406064085,0.393803515,0
14, test,1, vibration during outcome,33,4,2, 8.jpg, 6.jpg,0.402704902,0.458621481,0.402704902, right,2,4,2, 8.jpg, 6.jpg,2.36E-05,2,0.193554899,0.458621481,0.401876712,0.402704902,0
14, test,1, vibration during outcome,34,1,4, 5.jpg, 8.jpg,0.204964705,0.416668377,0.416668377, left,1,4,1, 8.jpg, 5.jpg,0.785669,2,0.204964705,0.43001655,0.409321444,0.416668377,1
14, test,1, vibration during outcome,35,3,1, 7.jpg, 5.jpg,0.424862287,0.22048214,0.424862287, right,2,3,1, 7.jpg, 5.jpg,0.6248231,2,0.22048214,0.429045935,0.424862287,0.419699964,0
14, test,1, vibration during outcome,36,1,2, 5.jpg, 6.jpg,0.211101934,0.447650766,0.447650766, left,1,2,1, 6.jpg, 5.jpg,0.723821,2,0.211101934,0.447650766,0.423948221,0.428911523,0
14, test,1, vibration during outcome,37,3,2, 7.jpg, 6.jpg,0.43257228,0.456165741,0.43257228, right,2,3,2, 7.jpg, 6.jpg,0.61363,2,0.219326053,0.456165741,0.43257228,0.39910528,0
14, test,1, vibration during outcome,38,4,3, 8.jpg, 7.jpg,0.390289699,0.4363313,0.4363313, left,1,3,4, 7.jpg, 8.jpg,0.9437058,2,0.221341547,0.433155402,0.4363313,0.390289699,1
14, test,1, vibration during outcome,39,4,2, 8.jpg, 6.jpg,0.411267062,0.447660961,0.411267062, right,2,4,2, 8.jpg, 6.jpg,0.6524244,2,0.214118114,0.447660961,0.408906602,0.411267062,1
14, test,1, vibration during outcome,40,1,3, 5.jpg, 7.jpg,0.217505069,0.40122215,0.40122215, left,1,3,1, 7.jpg, 5.jpg,1.240204,2,0.217505069,0.447456341,0.40122215,0.401024283,0
14, test,1, vibration during outcome,41,4,2, 8.jpg, 6.jpg,0.370374616,0.458162882,0.370374616, right,2,4,2, 8.jpg, 6.jpg,0.5389672,2,0.249081937,0.458162882,0.382054645,0.370374616,1
14, test,1, vibration during outcome,42,2,1, 6.jpg, 5.jpg,0.480978505,0.255981224,0.480978505, right,2,2,1, 6.jpg, 5.jpg,0.7647788,2,0.255981224,0.480978505,0.383924023,0.368787043,0
14, test,1, vibration during outcome,43,3,2, 7.jpg, 6.jpg,0.401205729,0.511556199,0.511556199, left,1,2,3, 6.jpg, 7.jpg,0.7657337,2,0.288213763,0.511556199,0.401205729,0.38383929,0
14, test,1, vibration during outcome,44,4,3, 8.jpg, 7.jpg,0.362927966,0.350203513,0.362927966, right,2,4,3, 8.jpg, 7.jpg,1.3485899,2,0.294374293,0.530811847,0.350203513,0.362927966,0
14, test,1, vibration during outcome,45,3,1, 7.jpg, 5.jpg,0.336134109,0.308994906,0.336134109, right,2,3,1, 7.jpg, 5.jpg,0.8323593,2,0.308994906,0.512913286,0.336134109,0.367033206,0
14, test,1, vibration during outcome,46,2,3, 6.jpg, 7.jpg,0.533187647,0.325220477,0.325220477, left,1,3,2, 7.jpg, 6.jpg,0.9889723,2,0.289973458,0.533187647,0.325220477,0.368488345,0
14, test,1, vibration during outcome,47,3,1, 7.jpg, 5.jpg,0.357892701,0.29306391,0.357892701, right,2,3,1, 7.jpg, 5.jpg,0.494615,2,0.29306391,0.537872242,0.357892701,0.34679011,0
14, test,1, vibration during outcome,48,3,1, 7.jpg, 5.jpg,0.408168742,0.292135198,0.292135198, left,1,1,3, 5.jpg, 7.jpg,0.6685047,2,0.292135198,0.523160461,0.408168742,0.356952705,1
14, test,1, vibration during outcome,49,4,3, 8.jpg, 7.jpg,0.356189797,0.394241012,0.356189797, right,2,4,3, 8.jpg, 7.jpg,0.405215,2,0.293886334,0.527646571,0.394241012,0.356189797,0
14, test,1, vibration during outcome,50,2,4, 6.jpg, 8.jpg,0.548355336,0.348042517,0.348042517, left,1,4,2, 8.jpg, 6.jpg,0.634585,2,0.304272396,0.548355336,0.386662209,0.348042517,0
14, practice,2, vibration off,1,1,3, 5.jpg, 7.jpg,0.167787674,0.584847675,0.167787674, right,2,1,3, 5.jpg, 7.jpg,0.4530984,2,0.167787674,0.332201416,0.584847675,0.302670058,1
14, practice,2, vibration off,2,3,1, 7.jpg, 5.jpg,0.582595424,0.176264347,0.582595424, right,2,3,1, 7.jpg, 5.jpg,0.527761,2,0.176264347,0.355471562,0.582595424,0.290755999,1
14, practice,2, vibration off,3,4,1, 8.jpg, 5.jpg,0.275426328,0.206677553,0.275426328, right,2,4,1, 8.jpg, 5.jpg,0.3184952,2,0.206677553,0.3490424,0.578794293,0.275426328,1
14, practice,2, vibration off,4,2,4, 6.jpg, 8.jpg,0.358181966,0.268568422,0.358181966, right,2,2,4, 6.jpg, 8.jpg,0.3959588,2,0.216551625,0.358181966,0.569745321,0.268568422,0
14, practice,2, vibration off,5,1,3, 5.jpg, 7.jpg,0.21991786,0.582527891,0.582527891, left,1,3,1, 7.jpg, 5.jpg,0.3806578,2,0.21991786,0.364707579,0.582527891,0.302042001,1
14, test,2, vibration off,1,4,2, 8.jpg, 6.jpg,0.302670058,0.332201416,0.302670058, right,2,4,2, 8.jpg, 6.jpg,0.7886518,2,0.167787674,0.332201416,0.584847675,0.302670058,0
14, test,2, vibration off,2,1,3, 5.jpg, 7.jpg,0.176264347,0.582595424,0.582595424, left,1,3,1, 7.jpg, 5.jpg,0.3921515,2,0.176264347,0.355471562,0.582595424,0.290755999,1
14, test,2, vibration off,3,3,1, 7.jpg, 5.jpg,0.578794293,0.206677553,0.578794293, right,2,3,1, 7.jpg, 5.jpg,0.3370293,2,0.206677553,0.3490424,0.578794293,0.275426328,1
14, test,2, vibration off,4,4,3, 8.jpg, 7.jpg,0.268568422,0.569745321,0.569745321, left,1,3,4, 7.jpg, 8.jpg,0.4008236,2,0.216551625,0.358181966,0.569745321,0.268568422,1
14, test,2, vibration off,5,1,4, 5.jpg, 8.jpg,0.21991786,0.302042001,0.21991786, right,2,1,4, 5.jpg, 8.jpg,0.3542372,2,0.21991786,0.364707579,0.582527891,0.302042001,0
14, test,2, vibration off,6,4,3, 8.jpg, 7.jpg,0.336540119,0.587455063,0.587455063, left,1,3,4, 7.jpg, 8.jpg,0.4799668,2,0.209090036,0.3895513,0.587455063,0.336540119,1
14, test,2, vibration off,7,3,1, 7.jpg, 5.jpg,0.582464681,0.215508938,0.582464681, right,2,3,1, 7.jpg, 5.jpg,1.3141012,2,0.215508938,0.39060737,0.582464681,0.363378709,1
14, test,2, vibration off,8,3,2, 7.jpg, 6.jpg,0.545053358,0.430440014,0.545053358, right,2,3,2, 7.jpg, 6.jpg,0.736952,2,0.219868403,0.430440014,0.545053358,0.369794555,1
14, test,2, vibration off,9,1,4, 5.jpg, 8.jpg,0.223820368,0.365747455,0.223820368, right,2,1,4, 5.jpg, 8.jpg,0.6147861,2,0.223820368,0.4539861,0.530883085,0.365747455,0
14, test,2, vibration off,10,3,1, 7.jpg, 5.jpg,0.507816291,0.25320591,0.25320591, left,1,1,3, 5.jpg, 7.jpg,0.505717,2,0.25320591,0.485995524,0.507816291,0.36426522,1
14, test,2, vibration off,11,4,3, 8.jpg, 7.jpg,0.378430477,0.494989907,0.378430477, right,2,4,3, 8.jpg, 7.jpg,0.3118986,2,0.272116099,0.489357893,0.494989907,0.378430477,0
14, test,2, vibration off,12,4,2, 8.jpg, 6.jpg,0.406276663,0.484630844,0.406276663, right,2,4,2, 8.jpg, 6.jpg,0.3855726,2,0.234286576,0.484630844,0.446302549,0.406276663,1
14, test,2, vibration off,13,2,4, 6.jpg, 8.jpg,0.493007884,0.408056555,0.493007884, right,2,2,4, 6.jpg, 8.jpg,0.3806925,2,0.209829698,0.493007884,0.441292304,0.408056555,1
14, test,2, vibration off,14,4,3, 8.jpg, 7.jpg,0.411853134,0.424090899,0.411853134, right,2,4,3, 8.jpg, 7.jpg,0.9606986,2,0.194746258,0.496165246,0.424090899,0.411853134,0
14, test,2, vibration off,15,2,1, 6.jpg, 5.jpg,0.498060855,0.254919143,0.254919143, left,1,1,2, 5.jpg, 6.jpg,0.5177993,2,0.254919143,0.498060855,0.410741903,0.425420016,0
14, test,2, vibration off,16,1,4, 5.jpg, 8.jpg,0.268446939,0.434571537,0.268446939, right,2,1,4, 5.jpg, 8.jpg,0.5422623,2,0.268446939,0.473753497,0.384469806,0.434571537,0
14, test,2, vibration off,17,4,2, 8.jpg, 6.jpg,0.467037886,0.427927548,0.467037886, right,2,4,2, 8.jpg, 6.jpg,0.3607454,2,0.260713561,0.427927548,0.397409959,0.467037886,0
14, test,2, vibration off,18,2,1, 6.jpg, 5.jpg,0.42862063,0.273570125,0.273570125, left,1,1,2, 5.jpg, 6.jpg,0.3569806,2,0.273570125,0.42862063,0.380302803,0.458160423,0
14, test,2, vibration off,19,1,3, 5.jpg, 7.jpg,0.269452755,0.39026973,0.269452755, right,2,1,3, 5.jpg, 7.jpg,0.3540221,2,0.269452755,0.435371131,0.39026973,0.413401572,0
14, test,2, vibration off,20,4,3, 8.jpg, 7.jpg,0.410963982,0.408454439,0.408454439, left,1,3,4, 7.jpg, 8.jpg,0.8654444,2,0.268741649,0.425551488,0.408454439,0.410963982,1
14, test,2, vibration off,21,3,4, 7.jpg, 8.jpg,0.404768464,0.423231262,0.404768464, right,2,3,4, 7.jpg, 8.jpg,0.6888278,2,0.289598518,0.44190032,0.404768464,0.423231262,0
14, test,2, vibration off,22,1,4, 5.jpg, 8.jpg,0.299460569,0.389718337,0.299460569, right,2,1,4, 5.jpg, 8.jpg,0.5417375,2,0.299460569,0.419525056,0.422610309,0.389718337,0
14, test,2, vibration off,23,1,4, 5.jpg, 8.jpg,0.275422902,0.39059245,0.275422902, right,2,1,4, 5.jpg, 8.jpg,0.4568205,2,0.275422902,0.397611772,0.408863932,0.39059245,0
14, test,2, vibration off,24,2,4, 6.jpg, 8.jpg,0.379139537,0.398445672,0.379139537, right,2,2,4, 6.jpg, 8.jpg,0.739829,2,0.266650787,0.379139537,0.405854252,0.398445672,1
14, test,2, vibration off,25,4,1, 8.jpg, 5.jpg,0.3844496,0.254259812,0.3844496, right,2,4,1, 8.jpg, 5.jpg,0.4445798,2,0.254259812,0.383103254,0.425425396,0.3844496,1
14, test,2, vibration off,26,4,2, 8.jpg, 6.jpg,0.389570929,0.426705428,0.426705428, left,1,2,4, 6.jpg, 8.jpg,0.5730324,2,0.251503025,0.426705428,0.44409494,0.389570929,1
14, test,2, vibration off,27,1,3, 5.jpg, 7.jpg,0.260664603,0.476699219,0.260664603, right,2,1,3, 5.jpg, 7.jpg,0.5450146,2,0.260664603,0.434578853,0.476699219,0.351861927,0
14, test,2, vibration off,28,2,1, 6.jpg, 5.jpg,0.456535155,0.254900351,0.254900351, left,1,1,2, 5.jpg, 6.jpg,0.3718678,2,0.254900351,0.456535155,0.471375184,0.358204472,0
14, test,2, vibration off,29,4,3, 8.jpg, 7.jpg,0.360838495,0.45401501,0.45401501, left,1,3,4, 7.jpg, 8.jpg,0.4007087,2,0.270226286,0.431125609,0.45401501,0.360838495,1
14, test,2, vibration off,30,3,2, 7.jpg, 6.jpg,0.441888062,0.434793002,0.441888062, right,2,3,2, 7.jpg, 6.jpg,0.3664994,2,0.231605059,0.434793002,0.441888062,0.36725969,1
14, test,2, vibration off,31,4,1, 8.jpg, 5.jpg,0.401609609,0.233739069,0.401609609, right,2,4,1, 8.jpg, 5.jpg,0.4626594,2,0.233739069,0.473135831,0.456731037,0.401609609,0
14, test,2, vibration off,32,1,2, 5.jpg, 6.jpg,0.24432205,0.452508743,0.452508743, left,1,2,1, 6.jpg, 5.jpg,0.3900243,2,0.24432205,0.452508743,0.406064085,0.393803515,0
14, test,2, vibration off,33,4,3, 8.jpg, 7.jpg,0.402704902,0.401876712,0.402704902, right,2,4,3, 8.jpg, 7.jpg,0.5180162,2,0.193554899,0.458621481,0.401876712,0.402704902,0
14, test,2, vibration off,34,3,4, 7.jpg, 8.jpg,0.409321444,0.416668377,0.416668377, left,1,4,3, 8.jpg, 7.jpg,0.8054176,2,0.204964705,0.43001655,0.409321444,0.416668377,0
14, test,2, vibration off,35,1,2, 5.jpg, 6.jpg,0.22048214,0.429045935,0.22048214, right,2,1,2, 5.jpg, 6.jpg,0.3650338,2,0.22048214,0.429045935,0.424862287,0.419699964,0
14, test,2, vibration off,36,3,1, 7.jpg, 5.jpg,0.423948221,0.211101934,0.211101934, left,1,1,3, 5.jpg, 7.jpg,1.0893633,2,0.211101934,0.447650766,0.423948221,0.428911523,1
14, test,2, vibration off,37,3,1, 7.jpg, 5.jpg,0.43257228,0.219326053,0.43257228, right,2,3,1, 7.jpg, 5.jpg,0.6656407,2,0.219326053,0.456165741,0.43257228,0.39910528,1
14, test,2, vibration off,38,2,3, 6.jpg, 7.jpg,0.433155402,0.4363313,0.433155402, right,2,2,3, 6.jpg, 7.jpg,1.0232088,2,0.221341547,0.433155402,0.4363313,0.390289699,0
14, test,2, vibration off,39,1,2, 5.jpg, 6.jpg,0.214118114,0.447660961,0.447660961, left,1,2,1, 6.jpg, 5.jpg,0.5542775,2,0.214118114,0.447660961,0.408906602,0.411267062,0
14, test,2, vibration off,40,3,4, 7.jpg, 8.jpg,0.40122215,0.401024283,0.401024283, left,1,4,3, 8.jpg, 7.jpg,0.3543844,2,0.217505069,0.447456341,0.40122215,0.401024283,1
14, test,2, vibration off,41,1,3, 5.jpg, 7.jpg,0.249081937,0.382054645,0.382054645, left,1,3,1, 7.jpg, 5.jpg,0.2448189,2,0.249081937,0.458162882,0.382054645,0.370374616,0
14, test,2, vibration off,42,3,2, 7.jpg, 6.jpg,0.383924023,0.480978505,0.480978505, left,1,2,3, 6.jpg, 7.jpg,0.2328923,2,0.255981224,0.480978505,0.383924023,0.368787043,1
14, test,2, vibration off,43,2,3, 6.jpg, 7.jpg,0.511556199,0.401205729,0.511556199, right,2,2,3, 6.jpg, 7.jpg,0.3541387,2,0.288213763,0.511556199,0.401205729,0.38383929,1
14, test,2, vibration off,44,3,4, 7.jpg, 8.jpg,0.350203513,0.362927966,0.350203513, right,2,3,4, 7.jpg, 8.jpg,0.5471474,2,0.294374293,0.530811847,0.350203513,0.362927966,0
14, test,2, vibration off,45,3,2, 7.jpg, 6.jpg,0.336134109,0.512913286,0.512913286, left,1,2,3, 6.jpg, 7.jpg,0.8785278,2,0.308994906,0.512913286,0.336134109,0.367033206,0
14, test,2, vibration off,46,4,3, 8.jpg, 7.jpg,0.368488345,0.325220477,0.325220477, left,1,3,4, 7.jpg, 8.jpg,0.3174705,2,0.289973458,0.533187647,0.325220477,0.368488345,1
14, test,2, vibration off,47,3,1, 7.jpg, 5.jpg,0.357892701,0.29306391,0.29306391, left,1,1,3, 5.jpg, 7.jpg,0.8057153,2,0.29306391,0.537872242,0.357892701,0.34679011,0
14, test,2, vibration off,48,4,1, 8.jpg, 5.jpg,0.356952705,0.292135198,0.356952705, right,2,4,1, 8.jpg, 5.jpg,0.9249497,2,0.292135198,0.523160461,0.408168742,0.356952705,1
14, test,2, vibration off,49,1,4, 5.jpg, 8.jpg,0.293886334,0.356189797,0.293886334, right,2,1,4, 5.jpg, 8.jpg,0.4240149,2,0.293886334,0.527646571,0.394241012,0.356189797,0
14, test,2, vibration off,50,3,2, 7.jpg, 6.jpg,0.386662209,0.548355336,0.386662209, right,2,3,2, 7.jpg, 6.jpg,0.6480959,2,0.304272396,0.548355336,0.386662209,0.348042517,1
14, practice,3, vibration during choice,1,4,2, 4.jpg, 2.jpg,0.302670058,0.332201416,0.302670058, right,2,4,2, 4.jpg, 2.jpg,3.4105108,2,0.167787674,0.332201416,0.584847675,0.302670058,0
14, practice,3, vibration during choice,2,1,2, 1.jpg, 2.jpg,0.176264347,0.355471562,0.355471562, left,1,2,1, 2.jpg, 1.jpg,0.485771,2,0.176264347,0.355471562,0.582595424,0.290755999,1
14, practice,3, vibration during choice,3,3,1, 3.jpg, 1.jpg,0.578794293,0.206677553,0.578794293, right,2,3,1, 3.jpg, 1.jpg,0.3083097,2,0.206677553,0.3490424,0.578794293,0.275426328,1
14, practice,3, vibration during choice,4,2,1, 2.jpg, 1.jpg,0.358181966,0.216551625,0.358181966, right,2,2,1, 2.jpg, 1.jpg,0.2683115,2,0.216551625,0.358181966,0.569745321,0.268568422,0
14, practice,3, vibration during choice,5,3,1, 3.jpg, 1.jpg,0.582527891,0.21991786,0.21991786, left,1,1,3, 1.jpg, 3.jpg,0.3008331,2,0.21991786,0.364707579,0.582527891,0.302042001,0
14, test,3, vibration during choice,1,2,1, 10.jpg, 9.jpg,0.332201416,0.167787674,0.332201416, right,2,2,1, 10.jpg, 9.jpg,0.5183196,2,0.167787674,0.332201416,0.584847675,0.302670058,1
14, test,3, vibration during choice,2,1,2, 9.jpg, 10.jpg,0.176264347,0.355471562,0.355471562, left,1,2,1, 10.jpg, 9.jpg,0.4366335,2,0.176264347,0.355471562,0.582595424,0.290755999,0
14, test,3, vibration during choice,3,4,1, 12.jpg, 9.jpg,0.275426328,0.206677553,0.275426328, right,2,4,1, 12.jpg, 9.jpg,0.3518241,2,0.206677553,0.3490424,0.578794293,0.275426328,0
14, test,3, vibration during choice,4,1,2, 9.jpg, 10.jpg,0.216551625,0.358181966,0.216551625, right,2,1,2, 9.jpg, 10.jpg,0.4259304,2,0.216551625,0.358181966,0.569745321,0.268568422,0
14, test,3, vibration during choice,5,4,2, 12.jpg, 10.jpg,0.302042001,0.364707579,0.302042001, right,2,4,2, 12.jpg, 10.jpg,2.2173966,2,0.21991786,0.364707579,0.582527891,0.302042001,0
14, test,3, vibration during choice,6,4,3, 12.jpg, 11.jpg,0.336540119,0.587455063,0.587455063, left,1,3,4, 11.jpg, 12.jpg,0.6133888,2,0.209090036,0.3895513,0.587455063,0.336540119,0
14, test,3, vibration during choice,7,2,4, 10.jpg, 12.jpg,0.39060737,0.363378709,0.39060737, right,2,2,4, 10.jpg, 12.jpg,0.5995221,2,0.215508938,0.39060737,0.582464681,0.363378709,0
14, test,3, vibration during choice,8,3,4, 11.jpg, 12.jpg,0.545053358,0.369794555,0.369794555, left,1,4,3, 12.jpg, 11.jpg,0.4081517,2,0.219868403,0.430440014,0.545053358,0.369794555,0
14, test,3, vibration during choice,9,3,4, 11.jpg, 12.jpg,0.530883085,0.365747455,0.530883085, right,2,3,4, 11.jpg, 12.jpg,0.5709227,2,0.223820368,0.4539861,0.530883085,0.365747455,1
14, test,3, vibration during choice,10,2,4, 10.jpg, 12.jpg,0.485995524,0.36426522,0.485995524, right,2,2,4, 10.jpg, 12.jpg,0.6451275,2,0.25320591,0.485995524,0.507816291,0.36426522,0
14, test,3, vibration during choice,11,3,1, 11.jpg, 9.jpg,0.494989907,0.272116099,0.272116099, left,1,1,3, 9.jpg, 11.jpg,0.7848235,2,0.272116099,0.489357893,0.494989907,0.378430477,0
14, test,3, vibration during choice,12,3,2, 11.jpg, 10.jpg,0.446302549,0.484630844,0.446302549, right,2,3,2, 11.jpg, 10.jpg,0.4723797,2,0.234286576,0.484630844,0.446302549,0.406276663,0
14, test,3, vibration during choice,13,1,3, 9.jpg, 11.jpg,0.209829698,0.441292304,0.209829698, right,2,1,3, 9.jpg, 11.jpg,0.3794252,2,0.209829698,0.493007884,0.441292304,0.408056555,0
14, test,3, vibration during choice,14,3,1, 11.jpg, 9.jpg,0.424090899,0.194746258,0.424090899, right,2,3,1, 11.jpg, 9.jpg,0.3930751,2,0.194746258,0.496165246,0.424090899,0.411853134,0
14, test,3, vibration during choice,15,3,4, 11.jpg, 12.jpg,0.410741903,0.425420016,0.425420016, left,1,4,3, 12.jpg, 11.jpg,0.046562,2,0.254919143,0.498060855,0.410741903,0.425420016,1
14, test,3, vibration during choice,16,1,3, 9.jpg, 11.jpg,0.268446939,0.384469806,0.268446939, right,2,1,3, 9.jpg, 11.jpg,0.2901055,2,0.268446939,0.473753497,0.384469806,0.434571537,0
14, test,3, vibration during choice,17,2,1, 10.jpg, 9.jpg,0.427927548,0.260713561,0.260713561, left,1,1,2, 9.jpg, 10.jpg,0.3898775,2,0.260713561,0.427927548,0.397409959,0.467037886,0
14, test,3, vibration during choice,18,3,1, 11.jpg, 9.jpg,0.380302803,0.273570125,0.380302803, right,2,3,1, 11.jpg, 9.jpg,0.4058112,2,0.273570125,0.42862063,0.380302803,0.458160423,1
14, test,3, vibration during choice,19,2,3, 10.jpg, 11.jpg,0.435371131,0.39026973,0.435371131, right,2,2,3, 10.jpg, 11.jpg,0.5792777,2,0.269452755,0.435371131,0.39026973,0.413401572,1
14, test,3, vibration during choice,20,2,3, 10.jpg, 11.jpg,0.425551488,0.408454439,0.408454439, left,1,3,2, 11.jpg, 10.jpg,1.2645948,2,0.268741649,0.425551488,0.408454439,0.410963982,0
14, test,3, vibration during choice,21,4,1, 12.jpg, 9.jpg,0.423231262,0.289598518,0.423231262, right,2,4,1, 12.jpg, 9.jpg,2.04E-05,2,0.289598518,0.44190032,0.404768464,0.423231262,1
14, test,3, vibration during choice,22,3,1, 11.jpg, 9.jpg,0.422610309,0.299460569,0.299460569, left,1,1,3, 9.jpg, 11.jpg,0.3726898,2,0.299460569,0.419525056,0.422610309,0.389718337,0
14, test,3, vibration during choice,23,2,1, 10.jpg, 9.jpg,0.397611772,0.275422902,0.397611772, right,2,2,1, 10.jpg, 9.jpg,0.410252,2,0.275422902,0.397611772,0.408863932,0.39059245,0
14, test,3, vibration during choice,24,4,1, 12.jpg, 9.jpg,0.398445672,0.266650787,0.266650787, left,1,1,4, 9.jpg, 12.jpg,0.6218893,2,0.266650787,0.379139537,0.405854252,0.398445672,0
14, test,3, vibration during choice,25,2,4, 10.jpg, 12.jpg,0.383103254,0.3844496,0.383103254, right,2,2,4, 10.jpg, 12.jpg,0.4074185,2,0.254259812,0.383103254,0.425425396,0.3844496,1
14, test,3, vibration during choice,26,4,2, 12.jpg, 10.jpg,0.389570929,0.426705428,0.426705428, left,1,2,4, 10.jpg, 12.jpg,0.5330374,2,0.251503025,0.426705428,0.44409494,0.389570929,0
14, test,3, vibration during choice,27,3,1, 11.jpg, 9.jpg,0.476699219,0.260664603,0.476699219, right,2,3,1, 11.jpg, 9.jpg,0.734372,2,0.260664603,0.434578853,0.476699219,0.351861927,0
14, test,3, vibration during choice,28,2,4, 10.jpg, 12.jpg,0.456535155,0.358204472,0.358204472, left,1,4,2, 12.jpg, 10.jpg,0.3735423,2,0.254900351,0.456535155,0.471375184,0.358204472,1
14, test,3, vibration during choice,29,1,2, 9.jpg, 10.jpg,0.270226286,0.431125609,0.270226286, right,2,1,2, 9.jpg, 10.jpg,1.0534661,2,0.270226286,0.431125609,0.45401501,0.360838495,1
14, test,3, vibration during choice,30,2,1, 10.jpg, 9.jpg,0.434793002,0.231605059,0.434793002, right,2,2,1, 10.jpg, 9.jpg,2.3376593,2,0.231605059,0.434793002,0.441888062,0.36725969,0
14, test,3, vibration during choice,31,4,2, 12.jpg, 10.jpg,0.401609609,0.473135831,0.473135831, left,1,2,4, 10.jpg, 12.jpg,1.2246712,2,0.233739069,0.473135831,0.456731037,0.401609609,0
14, test,3, vibration during choice,32,4,2, 12.jpg, 10.jpg,0.393803515,0.452508743,0.393803515, right,2,4,2, 12.jpg, 10.jpg,0.6477838,2,0.24432205,0.452508743,0.406064085,0.393803515,0
14, test,3, vibration during choice,33,3,2, 11.jpg, 10.jpg,0.401876712,0.458621481,0.401876712, right,2,3,2, 11.jpg, 10.jpg,1.8527178,2,0.193554899,0.458621481,0.401876712,0.402704902,0
14, test,3, vibration during choice,34,1,4, 9.jpg, 12.jpg,0.204964705,0.416668377,0.204964705, right,2,1,4, 9.jpg, 12.jpg,0.6687745,2,0.204964705,0.43001655,0.409321444,0.416668377,0
14, test,3, vibration during choice,35,1,2, 9.jpg, 10.jpg,0.22048214,0.429045935,0.429045935, left,1,2,1, 10.jpg, 9.jpg,2.4333294,2,0.22048214,0.429045935,0.424862287,0.419699964,0
14, test,3, vibration during choice,36,3,2, 11.jpg, 10.jpg,0.423948221,0.447650766,0.423948221, right,2,3,2, 11.jpg, 10.jpg,1.2219334,2,0.211101934,0.447650766,0.423948221,0.428911523,1
14, test,3, vibration during choice,37,2,1, 10.jpg, 9.jpg,0.456165741,0.219326053,0.456165741, right,2,2,1, 10.jpg, 9.jpg,0.5543336,2,0.219326053,0.456165741,0.43257228,0.39910528,0
14, test,3, vibration during choice,38,1,4, 9.jpg, 12.jpg,0.221341547,0.390289699,0.221341547, right,2,1,4, 9.jpg, 12.jpg,1.7288843,2,0.221341547,0.433155402,0.4363313,0.390289699,0
14, test,3, vibration during choice,39,1,4, 9.jpg, 12.jpg,0.214118114,0.411267062,0.411267062, left,1,4,1, 12.jpg, 9.jpg,0.6810376,2,0.214118114,0.447660961,0.408906602,0.411267062,1
14, test,3, vibration during choice,40,4,2, 12.jpg, 10.jpg,0.401024283,0.447456341,0.401024283, right,2,4,2, 12.jpg, 10.jpg,0.6800951,2,0.217505069,0.447456341,0.40122215,0.401024283,1
14, test,3, vibration during choice,41,2,1, 10.jpg, 9.jpg,0.458162882,0.249081937,0.458162882, right,2,2,1, 10.jpg, 9.jpg,0.4849211,2,0.249081937,0.458162882,0.382054645,0.370374616,1
14, test,3, vibration during choice,42,4,1, 12.jpg, 9.jpg,0.368787043,0.255981224,0.368787043, right,2,4,1, 12.jpg, 9.jpg,1.2003394,2,0.255981224,0.480978505,0.383924023,0.368787043,1
14, test,3, vibration during choice,43,2,1, 10.jpg, 9.jpg,0.511556199,0.288213763,0.511556199, right,2,2,1, 10.jpg, 9.jpg,0.9701615,2,0.288213763,0.511556199,0.401205729,0.38383929,1
14, test,3, vibration during choice,44,4,3, 12.jpg, 11.jpg,0.362927966,0.350203513,0.350203513, left,1,3,4, 11.jpg, 12.jpg,1.9593401,2,0.294374293,0.530811847,0.350203513,0.362927966,1
